Material Quantity (gm),Additive Catalyst (gm),Ash Component (gm),Water Mix (ml),Plasticizer (gm),Moderate Aggregator,Refined Aggregator,Formulation Duration (hrs),Compression Strength MPa
276.74,0.5703449967539811,1.1353854773105636,156.44,0.8791631862131254,1115.15,852.01,-0.241419376271152,73.92
509.8,1.2328214585930986,0.4443900628590802,244.26,-0.6167726676064803,862.8,843.84,0.5717392083624083,61.02
175.82,1.466711651109664,1.385132678940754,294.81,-0.3990027556209117,1013.13,759.6,-0.3341197280756035,58.9
597.82,-1.1435070123788502,-1.1324502442432427,277.0,-0.6227984409329643,1095.86,664.59,0.0723470294632146,68.51
520.54,0.763752881598087,-1.2661600519885199,197.95,0.8160148799432388,888.34,850.01,-0.12344316603145919,78.17
509.97,-0.8763919323181325,-1.3554248868484036,194.1,0.7403789153076498,859.95,909.71,0.7736969366575613,80.89
585.75,1.1343674162395978,-0.7578542690186715,233.24,-0.1342400023125877,974.3,679.98,0.7401618499753616,64.65
181.24,1.3475250065658593,-0.9688311500513552,200.07,0.3715005837475177,995.03,628.46,0.8948677839556771,72.84
317.08,-0.34164450376654115,-0.028508474911467404,208.13,-0.273633927748768,959.69,782.46,-1.2527840828334604,55.74
232.37,0.60589046269611,0.2676615033357081,242.05,1.006382334316888,980.73,892.56,-0.7973401505747898,33.34
166.72,0.44323809751732435,0.17007118285065068,215.66,-0.19710250945951843,1078.43,878.11,1.2859940585062895,69.41
290.44,-0.3093239798012636,0.15585166095748648,294.92,-0.3502422737263274,973.82,676.55,0.04175129177153464,68.06
506.82,-1.6653982294714385,1.0209207657124648,206.29,-0.8556156444902239,1026.44,750.07,0.7000474658621383,63.69
185.87,-0.013830009503763648,0.16797695746965377,223.39,0.8851673320219555,874.95,931.9,1.0149859634528524,51.64
383.84,0.6546150529853336,0.42991422076360347,149.66,1.4583885283142857,947.44,916.15,1.277296667129283,59.99
647.23,-0.28464305001968465,0.11543126476014341,224.4,-0.21803395390593425,1157.47,670.38,1.1736993040983892,55.78
218.57,-0.6709988084663487,0.23779127679746545,281.95,-1.6740900716428107,1044.65,833.96,1.285009365493164,72.58
311.1,-1.9190507773424657,-1.8582170974508332,234.24,-1.8607062709885573,912.62,969.23,-0.4496166545624613,24.48
224.96,1.0980444967391003,0.3298893935370943,249.79,1.3536450027616163,1035.62,997.72,1.4143424529997344,69.08
657.79,0.7946442127023816,0.7643519593235789,214.08,1.4607883215313178,863.3,733.44,-0.6430173860549613,64.27
412.24,0.3933254596912281,-1.8582170974508332,213.38,-0.37314367686904604,968.92,775.18,-0.4390727873107669,75.94
567.13,1.1713247357422325,-1.0995569297068704,241.0,1.0485298345150795,994.83,848.46,1.3548615185603774,63.7
518.5,-0.2875605224259495,-1.8582170974508332,187.27,0.33253271438465154,873.95,909.85,-1.7590435556943051,37.41
260.71,-0.3657478734687188,-1.0088515430395895,221.67,-0.6807580829878567,1093.13,805.54,-1.2527840828334604,51.2
405.65,0.030762475540749016,-1.8582170974508332,278.16,-1.8607062709885573,955.9,609.23,-0.4496166545624613,42.25
485.46,-0.9597523710308209,0.035376327349171885,237.89,0.08240703216279968,1111.94,931.22,-1.3323712720902356,26.24
160.92,0.24725989960913516,-1.15334468299132,173.31,-0.6511056104164582,949.12,629.09,1.509495496748439,68.15
546.81,-0.03135558478541751,-1.1374854083955737,292.04,0.6809434931391617,870.41,1014.3,1.0276307298877623,69.08
158.68,0.5221395718909463,0.4505311884610401,156.9,-0.1112845000912689,861.61,1002.55,-0.09997465989241747,65.61
473.26,1.2095853310971074,0.5862754040064485,153.81,-0.42696225774360747,953.03,1001.52,1.0389289298358295,63.2
413.41,-0.16837487136799065,-0.8280895739023351,196.49,1.3137945117962135,1005.84,950.0,-0.7931923132196518,70.61
256.14,0.6798495674668517,0.5878354884964252,265.83,1.380464457016346,834.31,668.41,0.44064515989629127,67.28
203.74,-0.5977115746579674,1.1108384362560937,200.08,-0.5582408352905384,1033.13,789.85,-0.8450200789781259,59.88
161.71,-0.253161366465102,0.437050947256074,291.45,0.5044068940300271,996.39,754.57,1.3769779149690593,64.96
417.99,1.3075079390405586,-1.565973549038235,169.79,-1.0576116062603886,849.14,932.53,0.32103149125483876,70.26
160.52,1.0559495115455275,0.2882987618596353,274.46,0.9796201999288818,958.77,711.43,-0.009293984440871152,62.84
548.18,-0.7398203114969183,0.2794043704832791,217.15,0.50729840564541,1107.15,939.12,1.153645849665898,56.79
403.46,0.21289357721524657,0.841841658696232,150.45,1.071085220471332,976.2,908.82,1.4250238941163291,71.49
211.76,-1.4890001314237227,1.2064921953002936,301.06,0.639025654911324,1001.12,911.4,-0.7137998091261786,52.51
546.84,1.3521656098614987,0.02809867762878621,175.05,-1.50795399206988,1078.04,932.68,0.5933606523303033,54.9
344.03,0.07258557392373698,1.1188804676219737,282.57,-1.4660241409324501,1051.33,755.44,-0.5035611940581032,50.89
569.96,0.9705782343344825,1.1658531294295476,197.93,-0.7285267020805549,844.9,842.36,-0.5285332330729835,51.34
545.92,0.5602388680230346,1.4567299455457816,225.94,0.5661620333692376,1122.05,970.26,0.5988841527364335,66.77
290.48,-1.9190507773424657,-1.8582170974508332,226.55,-1.8607062709885573,1147.49,809.54,-1.6612552829045986,11.58
599.02,-1.2440231646169835,0.585443114319475,245.22,-1.092114305308614,843.08,716.92,-1.7590435556943051,33.1
563.69,-0.5532610550714829,1.163565367542574,213.68,0.3543098805063518,892.58,748.6,-0.4329807707226354,65.61
514.03,-0.6982894163884635,-0.5109016092345064,205.29,-0.4438674338791056,1113.57,1005.48,0.31310242233221725,42.5
610.49,-0.5069695531324664,0.20731990639790854,157.69,0.5504455862225065,1084.07,925.43,-0.8208961599319616,61.06
303.04,1.2563724714644091,-0.8020582780899692,195.46,1.510961285781867,959.52,966.82,0.3218852783892542,50.11
185.44,0.3112932586798276,0.7837533427216768,204.96,0.46810085691475967,968.21,712.82,-1.2527840828334604,40.71
521.55,-0.9280453063638048,-1.8582170974508332,278.16,-1.8607062709885573,955.9,609.23,0.9753870965918384,48.17
444.68,0.5201044830720046,-1.1561132039958466,177.66,0.13975039333875094,1017.36,761.98,1.4652488894782614,65.67
172.51,-1.2132121670051839,0.6783412685869614,184.73,0.3528116767534095,1034.78,898.23,0.4172293670779559,66.72
632.79,1.4171205184475908,-0.3662477016793904,277.4,-0.4599248636190246,1079.33,800.54,-0.8504539438903489,69.24
521.55,-0.9280453063638048,-1.8582170974508332,278.16,-1.8607062709885573,955.9,609.23,-1.6612552829045986,39.29
496.6,-1.5747660960687981,1.03287567374207,214.37,0.8335624813513507,829.84,726.85,1.3764124179353054,54.89
588.35,-1.0710552553577457,1.3658071935173501,243.72,-1.5755197714791846,889.16,651.15,0.3320336496656026,68.72
382.15,1.369125847366614,1.102134489180118,160.67,-0.008596450853580349,957.35,818.19,0.5944944749610875,53.22
146.06,0.30193170787312473,1.092115035994863,282.29,-0.6067604877455415,1077.5,694.51,0.8493354973153496,49.75
330.74,1.1924090903137872,0.7991138881980794,190.15,1.1654214512721965,914.27,710.53,0.29051649310241634,48.16
258.7,-0.015556821701641493,0.9617390659877787,213.14,-1.3920564406918798,919.1,1014.27,0.7953989883076282,73.66
315.83,0.6860758747141652,0.1567859163357219,292.51,0.6600318998444691,908.23,946.35,-0.7544287164032537,25.02
201.3,-0.08781200526039826,0.6993488605012556,213.62,-0.5347915741173899,1031.59,765.74,-0.346391695550903,61.62
327.25,-1.1330913969333498,0.08037256794621628,252.05,0.5818236810149138,1067.75,787.55,0.18441717336255395,52.4
297.05,0.5361784811686787,-0.16974969402135087,256.1,1.1375479302260363,1063.01,842.96,-1.0953331703511908,62.44
656.75,-0.12238351123289655,-0.4375034694117894,227.77,1.0948254762478282,824.45,887.34,0.39809027041835104,40.19
177.94,0.3317192754788405,0.48504124253095565,215.41,1.5577674746318482,1011.06,903.34,0.9503035052311969,80.31
359.9,-1.9190507773424657,-1.8582170974508332,225.7,-1.8607062709885573,1096.41,788.72,-1.2527840828334604,28.2
531.84,-0.5082414796367303,0.5779448269766946,261.64,-0.6602710507354845,843.93,787.69,0.9282367561417084,62.73
227.75,1.2721012811274877,1.1845733805707372,295.32,-1.7013755622098927,865.32,717.53,1.3969994170350213,63.68
614.83,1.4510728555432406,0.11140953691436466,162.22,-1.1399942352481458,1153.32,697.34,0.9412643300091849,64.94
282.19,-1.504945465003865,0.44385089959260593,181.66,-1.2782453579489308,854.23,743.37,-1.080256682624251,43.84
240.03,0.6654669197117427,1.0210150160880058,236.35,0.5761348336378862,912.47,830.47,0.9853447769491217,71.15
544.12,-1.2781642932709567,-0.019495612163879204,197.64,-0.14620444404564323,991.79,730.26,-1.7590435556943051,39.6
344.03,0.21180744724733364,-0.9446660571942325,214.45,0.6663152465807405,1150.95,873.07,0.6659442571282556,44.96
578.21,1.4219724372252571,0.4671814862285377,213.62,-1.3261535667238553,1133.43,610.49,0.7858676808176192,53.96
576.16,1.2930043732579612,0.1905963351295976,236.5,-0.4865708861329153,897.8,699.85,1.4881212221419768,70.48
456.41,0.2751838493790697,1.1523859886929362,282.95,1.4859276524507277,1137.11,772.02,0.8885300452037627,66.8
492.11,1.3698802977616265,0.9061457874102863,239.47,0.4935467292361963,920.14,679.51,1.1648534632999457,70.63
651.36,1.445276281180381,1.3321713381741953,246.69,1.2151125041859818,895.17,843.32,0.935139861077919,59.01
147.02,-0.23828757699473474,0.8185597314327264,248.27,-1.4208430347026524,971.86,658.25,-0.20015120606158132,35.51
565.15,-0.4896637283574394,1.087562373116044,173.42,0.21411893978235863,894.01,859.26,0.8547011834768764,66.79
639.04,0.9954499731018922,1.1780064367638583,153.49,1.3389633147175526,995.69,1003.26,0.1473275850714936,40.73
423.9,1.4473174793346988,0.9352260483192169,241.42,0.8220961613922819,1120.29,724.11,-0.010609463507868667,58.82
439.34,-0.006589166203090109,1.3988813638590483,283.39,1.4174417289117214,1052.71,702.45,-0.12014227450343938,68.77
347.48,-0.8184438333415073,-1.7429108431715477,218.72,-0.199711615087015,1114.02,972.96,-0.2514630174227507,73.99
418.48,0.9642203763709429,1.1120409570428267,215.79,1.009636569149694,900.14,785.69,1.1575454566962924,50.06
598.97,1.0929307051759598,0.392389135303998,244.14,-0.1350931986332888,1093.52,1017.91,1.0630184415924337,59.34
324.0,0.6685376801419182,-0.15720136543778002,158.03,1.0562739798166592,868.37,1013.93,-0.50269415047232,34.59
456.28,-1.9190507773424657,-1.8582170974508332,231.8,-0.668445940608972,1038.97,748.72,-1.2527840828334604,43.74
392.84,-1.9190507773424657,-1.8582170974508332,247.66,-1.8607062709885573,998.97,820.51,-1.2527840828334604,28.2
203.5,0.8173566520525268,-1.8582170974508332,248.27,-1.8607062709885573,1000.62,710.36,-0.4496166545624613,48.8
338.06,-1.9190507773424657,0.24610758492357704,195.93,-0.12486901821324439,998.87,898.05,-1.7590435556943051,25.92
342.7,1.0273122688200553,0.10097762082813107,273.83,1.1704740344956592,1022.2,798.42,0.38862552906154174,48.63
412.96,-0.769746715375219,0.13687714603781095,167.5,0.6725901162187694,1024.1,873.06,0.05922939485676647,52.21
208.52,-1.705148305544484,0.15795337328154818,190.79,-1.092114305308614,1087.68,658.9,1.1235079411248445,51.64
406.26,-1.3981128140327272,1.065481895469996,203.74,0.45934213722591893,1021.54,668.72,-1.2527840828334604,52.95
304.33,0.10256412322882748,-0.5252938740826486,267.26,0.7868547392792267,976.36,696.67,0.2275190124092423,63.5
444.54,-1.2703702600040456,-0.3463906347459166,198.33,1.4011037277206615,1145.54,835.55,0.1382242493487983,76.86
588.93,-0.18578164869945074,0.31819824469201125,153.39,-1.5930723279081591,1100.56,1002.55,1.2814739293255955,66.42
579.05,-0.4905887165668823,-0.7032925695678922,252.87,-0.5957909778177488,1094.93,1002.83,-0.53237631582031,70.19
588.21,0.23726251266873769,-1.4238914842938293,183.46,-0.5680715353127477,1125.33,813.99,0.892476354006922,61.84
604.95,0.22831352725280818,0.07020094595354735,167.8,1.3755974561692372,1117.41,629.57,1.3941857721842124,40.79
231.8,0.40068231584664954,-1.8582170974508332,278.16,-1.8607062709885573,955.9,687.18,0.9753870965918384,56.74
446.81,-0.8947842589676495,1.1153694767791467,247.86,0.6837246359216735,1147.77,990.14,0.7679973297690362,65.62
514.65,0.7828588850887577,-0.34625231139133955,286.57,1.415024168844139,1078.65,1000.87,1.2170802204875337,50.21
568.0,-0.09164679400749498,0.1463777565525733,198.94,0.3520623721472759,1040.3,640.72,-0.19579882031698784,59.57
330.44,-0.48596783142806316,0.3291111459326063,196.9,-0.1316817051347496,1072.83,930.97,0.5413286974516983,73.32
463.36,-0.4611876364879242,-0.05657957117756663,299.44,-1.223701405203339,884.27,680.47,1.1866901367602234,74.82
436.58,-0.2834923973438913,-0.533345138009679,261.54,0.2234127143825702,826.49,693.52,-1.1987961008404833,67.92
293.3,0.2686653382041059,-1.4536607859707593,176.29,1.0239310702238067,1098.86,783.72,-0.4105457365260133,61.33
612.2,0.9792978277329271,0.8341926667485782,290.23,0.2825359882187273,944.48,966.32,1.3316437872043656,53.54
209.54,0.8464416176850215,0.29896550145268064,170.51,1.3432493606520584,1014.17,680.76,0.8192070203054748,55.05
357.68,1.1697479495634353,0.11271121773024387,217.51,0.927657555303826,915.38,1009.86,1.4907581480754823,49.32
646.31,0.11895469983920497,0.8623704432050725,193.5,-0.06499361358501692,1097.88,945.38,-0.3582238167262951,51.61
431.19,1.3997246281628486,0.35669370078671453,202.36,1.4017096563060654,933.21,701.83,-1.0762506832756602,52.63
529.55,1.4023942992236749,-0.39385875961436595,152.48,-1.685683745834467,1018.24,946.49,-1.2512844182188096,64.26
511.71,1.119635641543993,-0.7133383375133767,266.72,0.27567034297098797,850.07,944.35,1.0729155970180573,49.52
531.42,-0.21521225010473044,0.8934739252370818,251.82,0.3159350367110225,1100.96,791.68,-0.039722710819221775,66.14
650.86,1.4325454418691723,0.573355708841653,233.94,1.0909828977043095,958.34,933.28,-0.9780945396449404,38.35
216.07,1.2233370483720898,1.4237494931953227,197.96,0.788214912495553,859.43,931.66,0.18123674917747065,62.99
484.34,-1.9190507773424657,-1.8582170974508332,226.55,-1.8607062709885573,1067.28,753.13,-1.2527840828334604,37.05
329.66,0.30627490605602886,0.278953434243523,210.15,0.7383180935733731,1169.68,850.19,0.9959642864887704,70.96
204.84,0.3070188622604257,1.0843078609892025,285.38,1.3340610408481424,860.84,923.45,-0.0495907588573734,41.66
423.65,0.542541293899161,-1.7299581075137003,193.9,-0.5406350048404327,970.27,626.16,-1.0313955812083448,73.85
620.85,-0.8347610496073665,-0.031106083210142826,272.12,-0.4514126948036789,1124.0,932.28,0.5144703943585279,47.47
634.73,-0.45812059528406396,-1.2260174781048805,270.24,0.26113763815946944,845.01,975.12,-0.12638101577982358,56.08
204.87,1.1988763525682367,0.40733492149063416,229.12,0.33779978288990453,1084.79,909.18,0.015052058232780108,73.17
186.41,1.1404743632073173,0.7477674982614337,251.9,-0.15649369766431426,947.55,849.5,1.3568515483315933,44.39
260.84,-0.3657478734687188,-1.0088515430395895,221.67,-0.7066046319719345,1093.33,805.64,-1.7590435556943051,14.76
211.67,-0.8943638306099161,1.1836618191076353,201.06,-0.7316745449659708,1032.0,813.85,-0.8450200789781259,60.22
436.55,1.3856486557894396,-0.39569146800493554,223.87,1.5666139527799772,1017.55,732.06,-0.007278226096353165,65.91
432.95,-0.0853294471288194,-0.6103739484457508,182.69,-0.26829672777797725,1065.84,989.67,1.1481192475915005,29.51
173.08,0.27418187834802804,0.7965410230256885,188.59,0.4935467292361963,1160.31,1004.5,0.2825806745255624,29.15
220.74,-1.4767748500907685,0.1672785960446797,206.39,-1.2893834838453424,834.99,828.66,0.9530360515754615,61.5
512.71,1.448476861643878,0.2980684651897782,237.02,1.5866185082632978,1078.96,821.43,1.314093869290128,58.02
143.9,1.2599959210773422,0.4663238668155125,207.95,0.10720364318956815,1100.05,897.52,-0.3011546370653614,65.78
536.77,1.389969780399483,0.9427071408994148,169.97,0.9717610462771843,969.76,997.58,-1.1720599443492141,75.12
565.8,0.11096913737026425,-0.7700213134649623,282.11,-1.4208430347026524,951.5,663.19,1.3540083314192572,78.87
475.13,0.04851110577021752,1.357528456517366,201.65,-1.0625021515465702,862.3,895.33,-0.6890466347558069,58.77
530.69,-1.177900740308084,0.09753259748131737,168.94,0.4971697742110634,1006.59,1011.48,0.7922027343619346,53.44
308.02,-0.18151069360321048,-1.6128700324071519,294.4,-1.045439636040685,1062.45,757.29,-0.34729965270600505,68.01
335.62,-1.9190507773424657,0.5651030718305428,194.59,-0.3284183641982672,1080.62,797.44,-1.5092729810137866,43.42
635.68,0.10521397907484877,0.724884610109145,224.58,-1.1553832726575681,1127.2,819.23,0.659218545570321,55.16
435.44,1.0219082253355436,0.5977021803653956,241.05,1.3168698395295235,919.41,814.65,0.9332876125005781,52.52
341.89,0.8080078844742472,1.4025533780092891,174.7,1.4667835491833787,836.92,748.02,0.5100316419704356,48.19
520.98,0.9525645746751078,0.7135990827003938,253.61,0.5654488434362227,946.79,799.39,0.7089441301717528,48.63
544.12,-1.2781642932709567,-0.019495612163879204,197.64,-0.14620444404564323,991.79,730.26,-1.6612552829045986,58.25
330.84,0.22494302020548282,-0.522616367882691,162.44,1.0922640651102407,1023.87,834.41,-1.3676249464631023,37.31
416.04,0.6502428961910626,0.08967872804717911,180.29,1.5216580219142828,1077.64,1012.47,1.3088014882421757,75.37
309.03,0.8890387948705623,-0.23121548271467227,282.62,-0.0985979164367059,877.14,871.15,1.050808856591219,49.32
350.53,1.2659803129038538,-1.6750381885189243,154.01,1.0659381921090758,865.39,905.54,0.604256651288557,61.41
498.16,-0.15392321309754725,1.229761945271223,301.31,-0.048312394874114525,1132.7,824.38,-0.052621122453639244,67.66
442.37,0.3933254596912281,-1.8582170974508332,201.18,-0.14620444404564323,968.92,775.18,-1.6612552829045986,25.65
220.61,-0.917019620416485,-1.4754702901422825,156.11,-0.8500856736610988,924.92,845.7,-1.6951276277438423,54.83
232.17,-1.9190507773424657,0.6132328670622114,197.52,-0.3284183641982672,1116.0,823.18,-1.7590435556943051,10.58
190.63,-1.3360004907320242,0.7484681260011994,205.49,-0.3076484170463275,1053.25,755.14,1.405035147158888,73.08
378.2,-1.9190507773424657,-1.8582170974508332,234.24,-1.8607062709885573,1037.95,851.28,-0.4496166545624613,40.05
